text,label
The system shall allow a Program Administrator/Nursing Staff Member to move a student from one clinical lab section to another clinical lab section corresponding to the same clinical class.,functional
"A aparência do produto deve ser capaz de incorporar aspectos da organização do cliente, como logotipo e identidade",non_functional
The system shall accommodate high number of items and users without any fault.,non_functional
The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.,non_functional
Cada página deverá conter um formato semelhante com itens de ação em um local e botões de navegação em um local diferente.,non_functional
The system shall provide a way to return to the startup screen.,non_functional
Sensitive data will be encrypted before being sent over insecure connections like the internet.,non_functional
O Sistema deverá manter uma segurança consistente.  Quaisquer alterações nas senhas e/ou permissões dos usuários deverão ter efeito em todas as partes do Sistema.,non_functional
The appearance of the product shall appear professional,non_functional
O produto deverá interagir com o Choice Parts System.  Isso fornece a alimentação de dados de peças recicladas.,non_functional
The system will notify affected parties when changes occur affecting cohorts  including but not limited to changes to the sequence for a cohort’s program of study and changes to a given week’s schedule (lab cancelled this week due to instructor illness).,functional
O sistema permitirá ao usuário selecionar o pedido no histórico de pedidos.,functional
O produto notificará os funcionários sobre convites para reuniões.,functional
O sistema deve exibir imagens de propriedades claras nos resultados da pesquisa,functional
O produto fornecerá serviços de monitoramento. O produto será fácil de usar para administradores de sistema e DBAs após duas semanas de uso.,non_functional
O sistema de software precisa de um mecanismo de segurança robusto para que usuários não autorizados não tenham acesso a partes do sistema.,non_functional
O sistema permitirá que apenas os funcionários do refeitório que estejam na lista de Gerentes de Menu autorizados criem ou editem menus.,functional
Enable a logged in user to up vote and down vote answers.,functional
O sistema deverá reter as peças recicladas disponíveis e os fornecedores retornados da busca.,functional
The system shall send an order confirmation to the user through email.,functional
The system shall display available payment methods for payment.,functional
The system shall display the Events in a graph by time.,functional
