,keyword,score,intent,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,keywords,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
544,,1.0,others,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,524.0,504.0,change readiness,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0
545,,1.0,organizational_architecture,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,525.0,505.0,permeable organizations,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0
546,,1.0,others,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,526.0,506.0,boundaryless organizations,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0
547,,1.0,organizational_architecture,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,527.0,507.0,holacracy,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0
548,,1.0,others,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,528.0,508.0,digital-native,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0
549,,1.0,organizational_architecture,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,529.0,509.0,post-bureaucratic structures,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0
550,,1.0,others,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,530.0,510.0,remote workforce,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0
551,,1.0,others,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,531.0,511.0,distributed teams,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0
552,,1.0,others,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,532.0,512.0,virtual collaboration,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0
553,,1.0,organizational_architecture,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,533.0,513.0,cross-functional teams,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0
554,,1.0,business_model,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,534.0,514.0,digital business models,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0
555,,1.0,others,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,535.0,515.0,servitization,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0
556,,1.0,others,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,536.0,516.0,as-a-service models,496.0,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0
557,,1.0,others,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,537.0,517.0,data-as-a-service,497.0,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0
558,,1.0,others,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,538.0,518.0,ecosystem orchestration,498.0,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0
559,,1.0,others,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,539.0,519.0,value co-creation,499.0,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0
560,,1.0,others,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,540.0,520.0,freemium,500.0,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0
561,,1.0,others,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,541.0,521.0,modular offerings,501.0,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0
562,,1.0,others,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,542.0,522.0,smart products,502.0,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0
563,,1.0,others,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,543.0,523.0,connected products,503.0,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0
564,,1.0,others,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,544.0,524.0,customized products,504.0,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0
565,,1.0,others,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,545.0,525.0,digital services,505.0,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0
566,,1.0,business_model,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,546.0,526.0,subscription models,506.0,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0
567,,1.0,others,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,547.0,527.0,digital channels,507.0,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0
568,,1.0,others,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,548.0,528.0,digital ecosystems,508.0,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0
569,,1.0,others,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,549.0,529.0,business ecosystems,509.0,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0
570,,1.0,others,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,550.0,530.0,digital business ecosystems,510.0,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0
571,,1.0,others,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,551.0,531.0,ecosystem integration,511.0,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0
572,,1.0,others,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,552.0,532.0,ecosystem strategy,512.0,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0
573,,1.0,others,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,553.0,533.0,partner networks,513.0,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0
574,,1.0,others,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,554.0,534.0,open APIs,514.0,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0
575,,1.0,others,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,555.0,535.0,interoperability,515.0,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0
576,,1.0,others,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,556.0,536.0,network orchestration,516.0,496.0,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0
577,,1.0,others,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,557.0,537.0,value networks,517.0,497.0,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0
578,,1.0,others,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,558.0,538.0,collaborative innovation,518.0,498.0,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0
579,,1.0,others,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,559.0,539.0,open innovation,519.0,499.0,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0
580,,1.0,others,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,560.0,540.0,crowdsourcing,520.0,500.0,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0
581,,1.0,others,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,561.0,541.0,start-up partnerships,521.0,501.0,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0
582,,1.0,others,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,562.0,542.0,venture ecosystems,522.0,502.0,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0
583,,1.0,others,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,563.0,543.0,digital convergence,523.0,503.0,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0
584,,1.0,others,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,564.0,544.0,real-time interaction,524.0,504.0,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0
585,,1.0,others,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,565.0,545.0,context-aware services,525.0,505.0,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0
586,,1.0,others,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,566.0,546.0,mass customization,526.0,506.0,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0
587,,1.0,others,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,567.0,547.0,virtual business processes,527.0,507.0,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0
588,,1.0,digital_operations,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,568.0,548.0,real-time dashboards,528.0,508.0,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0
589,,1.0,digital_operations,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,569.0,549.0,smart operations,529.0,509.0,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0
590,,1.0,digital_operations,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,570.0,550.0,digital operations,530.0,510.0,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0
591,,1.0,digital_operations,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,571.0,551.0,operational transparency,531.0,511.0,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0
592,,2.0,others,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,572.0,552.0,information security,532.0,512.0,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0
593,,2.0,others,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,573.0,553.0,data privacy,533.0,513.0,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0
594,,1.0,others,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,574.0,554.0,GDPR,534.0,514.0,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0
595,,2.0,others,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,575.0,555.0,network security,535.0,515.0,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0
596,,1.0,others,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,576.0,556.0,zero trust architecture,536.0,516.0,496.0,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0
597,,1.0,others,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,577.0,557.0,digital sovereignty,537.0,517.0,497.0,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0
598,,1.0,others,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,578.0,558.0,regulatory frameworks,538.0,518.0,498.0,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0
599,,1.0,talent_and_education,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,579.0,559.0,digital skills,539.0,519.0,499.0,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0
600,,1.0,talent_and_education,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,580.0,560.0,digital literacy,540.0,520.0,500.0,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0
601,,1.0,talent_and_education,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,601.0,581.0,561.0,reskilling,541.0,521.0,501.0,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0
602,,1.0,talent_and_education,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,582.0,562.0,upskilling,542.0,522.0,502.0,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0
603,,1.0,others,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,603.0,583.0,563.0,continuous learning,543.0,523.0,503.0,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0
604,,1.0,talent_and_education,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,584.0,564.0,future of work,544.0,524.0,504.0,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0
605,,1.0,others,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,605.0,585.0,565.0,talent agility,545.0,525.0,505.0,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0
606,,1.0,others,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,586.0,566.0,workforce transformation,546.0,526.0,506.0,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0
607,,1.0,others,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,607.0,587.0,567.0,digital leadership programs,547.0,527.0,507.0,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0
608,,1.0,talent_and_education,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,608.0,588.0,568.0,learning ecosystems,548.0,528.0,508.0,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0
609,,1.0,talent_and_education,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,589.0,569.0,digital academies,549.0,529.0,509.0,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0
610,,1.0,others,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,610.0,590.0,570.0,green IT,550.0,530.0,510.0,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0
611,,1.0,others,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,611.0,591.0,571.0,carbon accounting,551.0,531.0,511.0,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0
612,,1.0,others,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,612.0,592.0,572.0,tech for good,552.0,532.0,512.0,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0
613,,1.0,others,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,593.0,573.0,digital inclusion,553.0,533.0,513.0,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0
614,,1.0,others,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,594.0,574.0,responsible innovation,554.0,534.0,514.0,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0
615,,1.0,others,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,595.0,575.0,inclusive technology,555.0,535.0,515.0,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0
616,,1.0,organizational_architecture,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,596.0,576.0,organizational change,556.0,536.0,516.0,496.0,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0
617,,1.0,others,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,597.0,577.0,episodic change,557.0,537.0,517.0,497.0,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0
618,,1.0,others,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,618.0,598.0,578.0,continuous change,558.0,538.0,518.0,498.0,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0
619,,1.0,others,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,599.0,579.0,technology impact,559.0,539.0,519.0,499.0,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0
620,,1.0,others,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,600.0,580.0,systemic shift,560.0,540.0,520.0,500.0,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0
621,,1.0,others,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,601.0,581.0,holistic co-evolution,561.0,541.0,521.0,501.0,481.0,461.0,441.0,421.0,401.0,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0
622,,1.0,others,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,622.0,602.0,582.0,digital ecodynamics,562.0,542.0,522.0,502.0,482.0,462.0,442.0,422.0,402.0,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0
623,,1.0,others,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,623.0,603.0,583.0,digital turbulence,563.0,543.0,523.0,503.0,483.0,463.0,443.0,423.0,403.0,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0
624,,1.0,others,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,624.0,604.0,584.0,disruption,564.0,544.0,524.0,504.0,484.0,464.0,444.0,424.0,404.0,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0
625,,1.0,others,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,625.0,605.0,585.0,transformation drivers,565.0,545.0,525.0,505.0,485.0,465.0,445.0,425.0,405.0,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0
626,,1.0,others,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,626.0,606.0,586.0,configurational theory,566.0,546.0,526.0,506.0,486.0,466.0,446.0,426.0,406.0,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0
627,,1.0,others,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,627.0,607.0,587.0,multilevel analysis,567.0,547.0,527.0,507.0,487.0,467.0,447.0,427.0,407.0,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0
628,,1.0,artificial intelligence,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,628.0,608.0,588.0,artificial intelligence,568.0,548.0,528.0,508.0,488.0,468.0,448.0,428.0,408.0,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0
629,,1.0,artificial intelligence,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,609.0,589.0,machine learning,569.0,549.0,529.0,509.0,489.0,469.0,449.0,429.0,409.0,389.0,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0
630,,1.0,artificial intelligence,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,610.0,590.0,autonomous agents,570.0,550.0,530.0,510.0,490.0,470.0,450.0,430.0,410.0,390.0,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0
631,,1.0,others,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,611.0,591.0,digital workforce,571.0,551.0,531.0,511.0,491.0,471.0,451.0,431.0,411.0,391.0,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0
632,,1.0,others,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,632.0,612.0,592.0,intelligent transformation,572.0,552.0,532.0,512.0,492.0,472.0,452.0,432.0,412.0,392.0,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0
633,,1.0,digital_infrastructure,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,633.0,613.0,593.0,cloud,573.0,553.0,533.0,513.0,493.0,473.0,453.0,433.0,413.0,393.0,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0
634,,1.0,digital_infrastructure,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,634.0,614.0,594.0,cloud-based,574.0,554.0,534.0,514.0,494.0,474.0,454.0,434.0,414.0,394.0,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0
635,,1.0,data_and_analytics,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,635.0,615.0,595.0,data monetization,575.0,555.0,535.0,515.0,495.0,475.0,455.0,435.0,415.0,395.0,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0
636,,1.0,data_and_analytics,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,636.0,616.0,596.0,real-time access,576.0,556.0,536.0,516.0,496.0,476.0,456.0,436.0,416.0,396.0,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0
637,,1.0,data_and_analytics,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,637.0,617.0,597.0,data sharing,577.0,557.0,537.0,517.0,497.0,477.0,457.0,437.0,417.0,397.0,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0
638,,1.0,others,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,638.0,618.0,598.0,wealth 360,578.0,558.0,538.0,518.0,498.0,478.0,458.0,438.0,418.0,398.0,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0
639,,1.0,governance_risks,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,619.0,599.0,DORA,579.0,559.0,539.0,519.0,499.0,479.0,459.0,439.0,419.0,399.0,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0
640,,1.0,others,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,620.0,600.0,oneid,580.0,560.0,540.0,520.0,500.0,480.0,460.0,440.0,420.0,400.0,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0
